pulse rate,stimulus amplitude (uA),amplitude,run,spike times (us)
400,390.53,1*threshold,6,0.140865
400,390.53,1*threshold,6,0.14334999999999998
400,390.53,1*threshold,6,0.15089499999999997
400,390.53,1*threshold,6,0.155905
400,390.53,1*threshold,6,0.16842
400,390.53,1*threshold,6,0.17084999999999997
400,390.53,1*threshold,6,0.17596499999999998
400,390.53,1*threshold,6,0.17828999999999998
400,390.53,1*threshold,6,0.18338
400,390.53,1*threshold,6,0.18581999999999999
400,390.53,1*threshold,6,0.18832999999999997
400,390.53,1*threshold,6,0.190855
400,390.53,1*threshold,6,0.19587
400,390.53,1*threshold,6,0.203335
400,390.53,1*threshold,6,0.21583
400,390.53,1*threshold,6,0.21833999999999998
400,390.53,1*threshold,6,0.22085999999999997
400,390.53,1*threshold,6,0.22336999999999999
400,390.53,1*threshold,6,0.22580499999999998
400,390.53,1*threshold,6,0.22833499999999998
400,390.53,1*threshold,6,0.23082999999999998
400,390.53,1*threshold,6,0.23342
400,390.53,1*threshold,6,0.23582999999999998
400,390.53,1*threshold,6,0.23831499999999997
400,390.53,1*threshold,6,0.24398999999999998
400,390.53,1*threshold,6,0.24583499999999997
400,390.53,1*threshold,6,0.24834499999999998
400,390.53,1*threshold,6,0.250795
400,390.53,1*threshold,6,0.25339
400,390.53,1*threshold,6,0.25587
400,390.53,1*threshold,6,0.25833999999999996
400,390.53,1*threshold,6,0.26337
400,390.53,1*threshold,6,0.26594999999999996
400,390.53,1*threshold,6,0.26831499999999997
400,390.53,1*threshold,6,0.27586999999999995
400,390.53,1*threshold,6,0.278335
400,390.53,1*threshold,6,0.2808
400,390.53,1*threshold,6,0.28339
400,390.53,1*threshold,6,0.28584499999999996
400,390.53,1*threshold,6,0.28830999999999996
400,390.53,1*threshold,6,0.290825
400,390.53,1*threshold,6,0.295875
400,390.53,1*threshold,7,0.001465
400,390.53,1*threshold,7,0.003835
400,390.53,1*threshold,7,0.013349999999999999
400,390.53,1*threshold,7,0.015864999999999997
400,390.53,1*threshold,7,0.018394999999999998
400,390.53,1*threshold,7,0.023334999999999998
400,390.53,1*threshold,7,0.028314999999999996
400,390.53,1*threshold,7,0.030829999999999996
400,390.53,1*threshold,7,0.033359999999999994
400,390.53,1*threshold,7,0.035835
400,390.53,1*threshold,7,0.038334999999999994
400,390.53,1*threshold,7,0.048464999999999994
400,390.53,1*threshold,7,0.05084999999999999
400,390.53,1*threshold,7,0.053325
400,390.53,1*threshold,7,0.05584499999999999
400,390.53,1*threshold,7,0.060869999999999994
400,390.53,1*threshold,7,0.063315
400,390.53,1*threshold,7,0.06588
400,390.53,1*threshold,7,0.06835999999999999
400,390.53,1*threshold,7,0.07082
400,390.53,1*threshold,7,0.073405
400,390.53,1*threshold,7,0.07584999999999999
400,390.53,1*threshold,7,0.0783
400,390.53,1*threshold,7,0.088445
400,390.53,1*threshold,7,0.09086
400,390.53,1*threshold,7,0.09330499999999999
400,390.53,1*threshold,7,0.09591999999999999
400,390.53,1*threshold,7,0.10343499999999999
400,390.53,1*threshold,7,0.10580999999999999
400,390.53,1*threshold,7,0.10830999999999999
400,390.53,1*threshold,7,0.115905
400,390.53,1*threshold,7,0.11831499999999999
400,390.53,1*threshold,7,0.12090999999999999
400,390.53,1*threshold,7,0.12332499999999999
400,390.53,1*threshold,7,0.125965
400,390.53,1*threshold,7,0.12836499999999998
400,390.53,1*threshold,7,0.130815
400,390.53,1*threshold,7,0.13341499999999998
400,390.53,1*threshold,7,0.13582
400,390.53,1*threshold,7,0.138595
400,390.53,1*threshold,7,0.14082
400,390.53,1*threshold,7,0.150965
400,390.53,1*threshold,7,0.153305
400,390.53,1*threshold,7,0.15589499999999998
400,390.53,1*threshold,7,0.158375
400,390.53,1*threshold,7,0.16081499999999999
400,390.53,1*threshold,7,0.17346499999999998
400,390.53,1*threshold,7,0.175865
400,390.53,1*threshold,7,0.17840499999999998
400,390.53,1*threshold,7,0.18089499999999997
400,390.53,1*threshold,7,0.18339499999999997
400,390.53,1*threshold,7,0.188385
400,390.53,1*threshold,7,0.19088499999999997
400,390.53,1*threshold,7,0.193295
400,390.53,1*threshold,7,0.19832999999999998
400,390.53,1*threshold,7,0.20082499999999998
400,390.53,1*threshold,7,0.20331999999999997
400,390.53,1*threshold,7,0.21086999999999997
400,390.53,1*threshold,7,0.21333499999999997
400,390.53,1*threshold,7,0.21591
400,390.53,1*threshold,7,0.21832999999999997
400,390.53,1*threshold,7,0.22079999999999997
400,390.53,1*threshold,7,0.223375
400,390.53,1*threshold,7,0.22835999999999998
400,390.53,1*threshold,7,0.23080499999999998
400,390.53,1*threshold,7,0.23334999999999997
400,390.53,1*threshold,7,0.23591499999999999
400,390.53,1*threshold,7,0.23840999999999998
400,390.53,1*threshold,7,0.24336499999999997
400,390.53,1*threshold,7,0.24583499999999997
400,390.53,1*threshold,7,0.24842499999999998
400,390.53,1*threshold,7,0.25836
400,390.53,1*threshold,7,0.26086
400,390.53,1*threshold,7,0.265875
400,390.53,1*threshold,7,0.26832
400,390.53,1*threshold,7,0.29584
400,390.53,1*threshold,8,0.0008699999999999999
400,390.53,1*threshold,8,0.0033649999999999995
400,390.53,1*threshold,8,0.013439999999999999
400,390.53,1*threshold,8,0.01587
400,390.53,1*threshold,8,0.023415
400,390.53,1*threshold,8,0.03086
400,390.53,1*threshold,8,0.033609999999999994
400,390.53,1*threshold,8,0.03585
400,390.53,1*threshold,8,0.04091499999999999
400,390.53,1*threshold,8,0.045884999999999995
400,390.53,1*threshold,8,0.048369999999999996
400,390.53,1*threshold,8,0.050879999999999995
400,390.53,1*threshold,8,0.05336
400,390.53,1*threshold,8,0.055795
